13.585273677 276 88.391845703125 -143.07562255859375
13.585273677 271 92.38909912109375 -125.92436981201172
13.585273677 270 92.39409637451172 -158.92437744140625
13.585273677 269 92.39591217041016 -170.92434692382812
13.585273677 276 88.391845703125 -143.07562255859375
13.585273677 275 88.38861083984375 -122.07563018798828
13.585273677 274 88.3851318359375 -99.07563018798828
13.635273678 276 88.391845703125 -143.2690887451172
13.635273678 271 92.38905334472656 -125.73090362548828
13.635273678 270 92.39405059814453 -158.7309112548828
13.635273678 269 92.3958740234375 -170.7308807373047
13.635273678 276 88.391845703125 -143.2690887451172
13.635273678 275 88.38861083984375 -122.26909637451172
13.635273678 274 88.3851318359375 -99.26909637451172
13.685273678 276 88.39189147949219 -143.46241760253906
13.685273678 271 92.38903045654297 -125.5375747680664
13.685273678 270 92.39404296875 -158.53758239746094
13.685273678 269 92.39586639404297 -170.5375518798828
13.685273678 276 88.39189147949219 -143.46241760253906
13.685273678 275 88.38865661621094 -122.4624252319336
13.685273678 274 88.38518524169922 -99.46243286132812
13.735273679 276 88.3919448852539 -143.65611267089844
13.735273679 271 92.38899230957031 -125.34197998046875
13.735273679 270 92.39398956298828 -158.34402465820312
13.735273679 269 92.39582824707031 -170.34434509277344
13.735273679 276 88.3919448852539 -143.65611267089844
13.735273679 275 88.38871002197266 -122.65563201904297
13.735273679 274 88.3852310180664 -99.65563201904297
13.78527368 276 88.39198303222656 -143.85275268554688
13.78527368 271 92.38894653320312 -125.13558959960938
13.78527368 270 92.39398193359375 -158.1480712890625
13.78527368 269 92.39579010009766 -170.15126037597656
13.78527368 276 88.39198303222656 -143.85275268554688
13.78527368 275 88.38874816894531 -122.84874725341797
13.78527368 274 88.38526153564453 -99.84884643554688
13.835273681 276 88.39198303222656 -144.0541534423828
13.835273681 271 92.3888931274414 -124.91825103759766
13.835273681 270 92.3939437866211 -157.94778442382812
13.835273681 269 92.39579010009766 -169.95831298828125
13.835273681 276 88.39198303222656 -144.0541534423828
13.835273681 275 88.38874816894531 -123.0428466796875
13.835273681 274 88.38526153564453 -100.04353332519531
13.885273681 276 88.39198303222656 -144.26145935058594
13.885273681 271 92.38884735107422 -124.6904067993164
13.885273681 270 92.3938980102539 -157.74191284179688
13.885273681 269 92.39573669433594 -169.7655029296875
13.885273681 276 88.39198303222656 -144.26145935058594
13.885273681 275 88.38874816894531 -123.2394790649414
13.885273681 274 88.38526153564453 -100.24118041992188
13.935273682 276 88.39202880859375 -144.47535705566406
13.935273682 271 92.3887939453125 -124.45244598388672
13.935273682 270 92.39388275146484 -157.5298309326172
13.935273682 269 92.39572143554688 -169.57281494140625
13.935273682 276 88.39202880859375 -144.47535705566406
13.935273682 275 88.3887939453125 -123.43981170654297
13.935273682 274 88.38530731201172 -100.44281005859375
13.985273682999999 276 88.39207458496094 -144.6962127685547
13.985273682999999 271 92.38874816894531 -124.20465850830078
13.985273682999999 270 92.39383697509766 -157.31121826171875
13.985273682999999 269 92.39568328857422 -169.3802490234375
13.985273682999999 276 88.39207458496094 -144.6962127685547
13.985273682999999 275 88.38884735107422 -123.6445541381836
13.985273682999999 274 88.38536071777344 -100.64910125732422
14.035273684 276 88.39212799072266 -144.9239959716797
14.035273684 271 92.38870239257812 -123.94721221923828
14.035273684 270 92.39378356933594 -157.08607482910156
14.035273684 269 92.3956298828125 -169.18780517578125
14.035273684 276 88.39212799072266 -144.9239959716797
14.035273684 275 88.3888931274414 -123.8542251586914
14.035273684 274 88.38540649414062 -100.86042785644531
14.085273684 276 88.39214324951172 -145.1584014892578
14.085273684 271 92.3886489868164 -123.6802978515625
14.085273684 270 92.39373779296875 -156.85452270507812
14.085273684 269 92.39561462402344 -168.99549865722656
14.085273684 276 88.39214324951172 -145.1584014892578
14.085273684 275 88.38890075683594 -124.06902313232422
14.085273684 274 88.38542175292969 -101.0770034790039
14.135273685 276 88.39216613769531 -145.3988494873047
14.135273685 271 92.38860321044922 -123.40406036376953
14.135273685 270 92.39371490478516 -156.61691284179688
14.135273685 269 92.39556121826172 -168.80332946777344
14.135273685 276 88.39216613769531 -145.3988494873047
14.135273685 275 88.388916015625 -124.28897094726562
14.135273685 274 88.38542175292969 -101.2988052368164
14.185273686 276 88.3922119140625 -145.6444854736328
14.185273686 271 92.3885498046875 -123.11858367919922
14.185273686 270 92.3936996459961 -156.3738555908203
14.185273686 269 92.39555358886719 -168.6112823486328
14.185273686 276 88.3922119140625 -145.6444854736328
14.185273686 275 88.38896179199219 -124.5138931274414
14.185273686 274 88.38546752929688 -101.52568054199219
14.235273687 276 88.39226531982422 -145.89413452148438
14.235273687 271 92.38850402832031 -122.82395935058594
14.235273687 270 92.3936538696289 -156.12620544433594
14.235273687 269 92.39551544189453 -168.4193572998047
14.235273687 276 88.39226531982422 -145.89413452148438
14.235273687 275 88.3890151977539 -124.74349975585938
14.235273687 274 88.38551330566406 -101.75733184814453
14.285273687 276 88.3923110961914 -146.14654541015625
14.285273687 271 92.38845825195312 -122.5202865600586
14.285273687 270 92.39360046386719 -155.87506103515625
14.285273687 269 92.39546966552734 -168.22756958007812
14.285273687 276 88.3923110961914 -146.14654541015625
14.285273687 275 88.3890609741211 -124.97734069824219
14.285273687 274 88.38556671142578 -101.99332427978516
14.335273688000001 276 88.39236450195312 -146.40013122558594
14.335273688000001 271 92.3884048461914 -122.2076416015625
14.335273688000001 270 92.3935546875 -155.62171936035156
14.335273688000001 269 92.39543914794922 -168.03591918945312
14.335273688000001 276 88.39236450195312 -146.40013122558594
14.335273688000001 275 88.38909149169922 -125.21482849121094
14.335273688000001 274 88.38561248779297 -102.2331314086914
14.335273688000001 273 88.38249969482422 -81.34214782714844
14.385273689 276 88.39241027832031 -146.6526641845703
14.385273689 271 92.38835906982422 -121.8861312866211
14.385273689 270 92.39352416992188 -155.36839294433594
14.385273689 269 92.3954086303711 -167.84437561035156
14.385273689 276 88.39241027832031 -146.6526641845703
14.385273689 275 88.38912963867188 -125.45528411865234
14.385273689 274 88.38566589355469 -102.47600555419922
14.385273689 273 88.3825454711914 -81.59198760986328
14.43527369 276 88.3924560546875 -146.9022216796875
14.43527369 271 92.3883056640625 -121.55582427978516
14.43527369 270 92.39347076416016 -155.11734008789062
14.43527369 269 92.3954086303711 -167.65296936035156
14.43527369 276 88.3924560546875 -146.9022216796875
14.43527369 275 88.38917541503906 -125.69798278808594
14.43527369 274 88.38571166992188 -102.72134399414062
14.43527369 273 88.38259887695312 -81.83949279785156
14.48527369 276 88.39250946044922 -147.14744567871094
14.48527369 271 92.38825988769531 -121.2168197631836
14.48527369 270 92.39342498779297 -154.8701171875
